# millis,meanX,meanY,meanZ,sdMag,enmo,range,samples  (g, burst means)
1787738515132,0.90497,-0.15878,0.29699,0.00425,0.00000,0.01007,506
1787738820201,0.93493,-0.00398,0.25321,0.00089,0.00000,0.00935,506
1787739125259,-0.10358,-0.75216,0.52046,0.03342,0.03043,0.33629,505
1787739430379,0.54708,-0.66497,-0.00862,0.14455,0.05280,1.12955,505
1787739735266,-0.09707,-0.93256,0.46243,0.01128,0.04551,0.05249,507
1787740040326,0.84644,-0.18144,0.03998,0.07099,0.01770,0.85297,505
1787740345446,-0.07870,-1.05464,-0.17259,0.01441,0.07188,0.10416,505
1787740650536,0.90389,0.21191,0.25388,0.00308,0.00000,0.03787,505
1787740955596,-0.04822,-0.63741,0.78063,0.00746,0.00917,0.02616,505
1787741260479,-0.09484,-0.77802,0.63841,0.00850,0.01160,0.03374,505
1787741565382,-0.09572,-0.76744,0.68440,0.01912,0.03461,0.08588,505
1787741871150,0.24127,-0.62048,-0.83010,0.03049,0.06832,0.28968,506
1787742175210,-0.00193,-0.94366,0.40854,0.00770,0.02831,0.02693,506
1787742481082,-0.00973,-0.61372,-0.83088,0.05777,0.03699,1.15195,382
1787742787070,-0.18860,-0.64134,0.75308,0.00899,0.00776,0.02159,505
1787743092172,0.09041,-0.63435,0.75574,0.06741,0.00441,1.02502,454
1787743398319,-0.13199,-0.59673,0.80978,0.00673,0.01508,0.04318,505
1787743702601,-0.09515,-0.60320,0.80441,0.05276,0.01357,1.03776,375
1787744007671,-0.12649,-0.58255,0.81589,0.00970,0.01136,0.09058,505
1787744312177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,256
1787747666822,-0.07856,-0.71169,0.66650,0.06497,0.02166,0.65540,251
1787747972080,0.87293,-0.24689,0.37556,0.00257,0.00000,0.01817,505
1787748276380,0.09245,-0.81289,0.62318,0.00563,0.02846,0.02344,505
1787748581450,0.69569,-0.25480,0.24109,0.08087,0.01533,1.02668,505
1787748887090,0.87232,0.15346,0.37673,0.00032,0.00000,0.00503,505
1787749080935,-0.13375,-0.59479,0.81260,0.00259,0.01598,0.02710,250
1787749388071,0.83985,-0.40744,0.34058,0.00425,0.00006,0.03619,505
1787749693080,-0.12813,-0.78212,0.65775,0.00038,0.02994,0.00495,505
1787749998140,0.81177,-0.53119,0.21977,0.00202,0.00011,0.03093,505
1787750303214,0.84178,-0.50534,0.15390,0.00514,0.00073,0.04564,505
1787750608106,-0.10955,-0.96415,-0.44848,0.01084,0.06925,0.11090,505
1787750913211,-0.86048,-0.10372,-0.29997,0.16723,0.02573,1.91643,295
1787751523330,-0.26676,-0.83891,0.12909,0.21271,0.08358,1.49395,505
1787751828426,-0.83962,-0.15115,-0.57121,0.22746,0.34618,1.86300,506
1787752133516,-0.62233,-0.82794,0.00729,0.18755,0.19870,1.78605,505
1787752438693,0.15359,0.39711,0.82318,0.08117,0.01208,0.88879,505
1787752743773,-0.98021,-0.59866,-0.15615,0.17614,0.20027,1.30128,506
1787753048859,0.96461,-0.02672,0.12925,0.00445,0.00000,0.03464,505
1787753353947,-1.21804,-0.29679,-0.07534,0.28645,0.31252,1.35054,505
1787753659047,-0.00671,-0.05885,-1.03021,0.00480,0.03203,0.08710,505
1787753964129,-0.17121,-0.88632,-0.32511,0.51195,0.60057,3.73392,505
1787754268470,-0.00041,-0.54106,0.85116,0.00908,0.01019,0.04160,505
1787754574074,0.87076,0.06177,0.34436,0.05845,0.00000,0.96819,259
1787755489520,-0.02452,-0.84480,0.59486,0.00030,0.03358,0.00207,505
1787755794590,-0.03229,-0.59493,0.81443,0.00024,0.00910,0.00186,506
1787756100080,-0.03324,-0.44091,0.90390,0.00567,0.00724,0.03827,505
1787756405172,-0.09203,-0.63540,0.79249,0.00883,0.02179,0.06393,506
1787756711060,0.93362,-0.37654,-0.10965,0.01460,0.01461,0.05496,504
1787757016080,-0.42158,-0.65500,0.66082,0.01272,0.02192,0.08423,505
1787757321149,-1.20508,-0.73731,-0.09028,0.37187,0.46708,2.28729,505
1787757626330,-0.07176,-0.18759,-0.86061,0.18596,0.04680,1.04745,506
1787757931051,0.11418,0.25069,0.98323,0.06274,0.04456,0.31825,506
1787758236110,0.14550,-0.60899,0.75516,0.03509,0.00991,0.26052,505
1787758541170,-0.04228,-0.91730,0.52699,0.05878,0.06356,1.09657,504
1787758846460,0.02439,-0.77096,0.71114,0.06353,0.05434,1.12996,343
1787759456578,-0.11703,-0.68654,0.81913,0.04555,0.07910,0.28725,363
1787759761662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,256
1787761938445,0.27944,0.38573,0.82228,0.01807,0.00000,0.16407,250
1787762244090,-0.00307,-0.37672,0.90879,0.00021,0.00000,0.00173,505
1787762549090,0.90468,-0.06323,0.31453,0.00043,0.00000,0.00255,506
1787763794761,0.81774,0.38113,0.27625,0.09053,0.01066,1.21310,250
