# millis,meanX,meanY,meanZ,sdMag,enmo,range,samples  (g, burst means)
1787688433450,-0.03231,-0.39244,0.91139,0.01009,0.00095,0.09473,250
1787688738586,0.00903,-0.29990,0.92961,0.03276,0.00566,0.36052,508
1787689043650,0.93411,-0.31472,0.12745,0.00023,0.00000,0.00181,505
1787689349060,-0.25432,-0.81455,-0.65335,0.00167,0.07475,0.00860,506
1787689437451,0.02258,0.25369,0.95025,0.02738,0.00430,0.10003,507
1787689742509,-0.02897,-0.59629,0.80473,0.00964,0.00565,0.05867,506
1787689778180,0.19629,0.38498,0.83567,0.01209,0.00008,0.14022,508
1787689921889,0.12894,0.16444,0.82768,0.03165,0.00105,0.32623,506
1787690061830,0.20584,-0.06441,0.91438,0.02184,0.00089,0.20933,505
1787690367269,0.56079,-0.59570,0.56066,0.00405,0.00000,0.01722,506
1787690627851,0.20920,0.48001,0.77433,0.01032,0.00000,0.07115,505
1787690892260,0.16340,0.44191,0.81086,0.02103,0.00076,0.35802,505
1787691183310,0.14013,0.40697,0.84515,0.00495,0.00000,0.06546,505
1787691372883,0.15827,0.24826,0.90755,0.00210,0.00000,0.03096,507
1787691673631,0.69931,-0.10129,0.66095,0.01149,0.00002,0.10294,505
1787691907440,0.14017,-0.13119,0.93990,0.00504,0.00000,0.04823,506
1787692061746,0.12967,-0.28292,0.91550,0.01128,0.00001,0.05084,506
1787692169250,0.19811,-0.30081,0.90731,0.00541,0.00001,0.04711,507
1787692326570,0.54551,-0.05194,0.77954,0.00903,0.00000,0.05913,508
1787692469179,0.48191,0.02355,0.81610,0.00841,0.00000,0.06242,505
1787692606778,0.43769,-0.00351,0.84249,0.00889,0.00010,0.16104,506
1787692848580,0.90517,-0.31771,0.14219,0.01487,0.00017,0.08557,505
1787693154070,0.04972,-0.44311,0.88975,0.01072,0.00210,0.08705,505
1787693459140,0.88766,0.20091,0.16305,0.05043,0.00650,0.69059,505
1787693763776,0.18500,-0.56469,0.79289,0.01123,0.00225,0.05787,506
1787694068836,-0.74360,-0.63441,0.85322,0.30408,0.33052,0.63737,505
1787694373910,-0.72123,-0.56043,0.47642,0.00612,0.03023,0.02970,505
1787694464440,0.07815,0.38580,0.87680,0.00648,0.00000,0.07256,506
1787694651770,0.08201,0.02033,0.94039,0.02739,0.00234,0.36639,505
1787694957174,0.00164,-0.23601,0.91928,0.01881,0.00111,0.20599,508
1787695096040,0.07261,0.04013,0.92423,0.01873,0.00053,0.17396,505
1787695244864,0.16442,0.34122,0.87348,0.00771,0.00000,0.07076,505
1787695471085,0.08427,0.29655,0.90147,0.00961,0.00000,0.06822,507
1787695522493,-0.30301,-0.77518,0.40016,0.07174,0.06619,0.73278,505
1787695605778,-0.00656,-0.17943,0.48292,0.12243,0.05328,1.67181,949
1787695630989,0.33276,0.08899,0.69848,0.07328,0.00826,1.09328,915
1787695764698,0.14585,0.23993,0.90670,0.01453,0.00041,0.27399,506
1787695817640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,256
1787696885939,-0.41796,-0.63634,0.62454,0.02731,0.02004,0.21949,250
1787697191034,0.15090,-0.40121,0.87682,0.00512,0.00000,0.04750,505
1787697460800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,256
1787704102000,0.15490,0.93597,-0.06161,0.00039,0.00000,0.00211,251
1787704407090,0.15439,0.93603,-0.07195,0.00112,0.00000,0.00423,505
1787704712160,0.15428,0.93635,-0.06988,0.00091,0.00000,0.00419,504
1787705017230,0.15422,0.93633,-0.08809,0.00263,0.00000,0.03259,505
1787705322290,0.15371,0.93648,-0.09017,0.00128,0.00000,0.03007,506
1787705627360,0.16617,0.77899,-0.56151,0.00249,0.00000,0.00688,506
1787705932420,0.18339,0.77905,-0.56128,0.00080,0.00000,0.00754,504
1787706237500,0.18303,0.77954,-0.56112,0.00103,0.00000,0.00707,505
1787706542570,0.18166,0.77931,-0.56151,0.00317,0.00000,0.04240,506
1787706847630,0.18271,0.77937,-0.56134,0.00097,0.00000,0.00677,505
1787707152700,0.18065,0.77959,-0.56203,0.00404,0.00000,0.04137,505
1787707457760,0.18208,0.77961,-0.56109,0.00131,0.00000,0.00712,504
1787718739454,0.11385,0.48061,0.80400,0.01219,0.00000,0.05190,253
1787719044531,-0.39109,-0.18331,0.85525,0.02477,0.00160,0.26727,505
1787719062159,0.05953,0.43583,0.84385,0.00346,0.00000,0.05187,505
1787719224899,-0.34316,-0.19973,0.89258,0.01064,0.00012,0.06059,505
1787719379560,-0.32473,-0.23388,0.89612,0.00439,0.00000,0.03499,252
1787719545299,-0.21939,-0.28239,0.88817,0.02605,0.00082,0.15526,505
1787719850380,-0.34516,-0.19020,0.90695,0.00058,0.00000,0.00674,505
1787720031175,-0.03338,0.44976,0.84376,0.01080,0.00000,0.06966,506
1787720336239,0.85292,-0.40726,0.24429,0.01010,0.00000,0.03278,505
1787720362384,0.60727,-0.37725,0.60747,0.03057,0.00263,0.36133,503
1787720473300,0.87441,-0.33492,0.25134,0.00509,0.00000,0.06724,505
1787720779070,0.37212,-0.87847,0.34565,0.00270,0.01472,0.02621,505
1787721085070,0.18482,-0.72045,0.68877,0.00042,0.01371,0.00190,505
1787721390143,-0.15957,-0.36194,0.91477,0.00940,0.00220,0.07600,505
1787721696070,-0.09419,-0.44434,0.87715,0.01598,0.00308,0.09043,505
1787722001219,0.37237,-0.84601,0.42925,0.00516,0.01921,0.01296,504
1787722307100,0.37386,-0.90111,0.31539,0.00978,0.02532,0.03392,504
1787722612160,0.37602,-0.90558,0.31341,0.00481,0.02943,0.03622,505
1787722917230,0.39307,-0.64144,0.70487,0.06556,0.06140,0.23974,505
1787723223070,-0.88912,-0.00129,0.47004,0.01196,0.00799,0.02551,506
1787723529070,-1.05593,-0.49978,-0.12241,0.16207,0.21735,0.62681,505
1787723835070,-0.83578,-0.63191,0.09453,0.00845,0.05221,0.04482,505
1787724141080,-0.57805,-0.34427,0.02248,0.24355,0.07522,2.04893,505
1787724447060,-0.74547,-0.58197,0.09498,0.07793,0.07383,0.79116,505
1787724752206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,256
1787725699919,-0.10409,-0.55776,0.82515,0.07428,0.02814,0.75456,250
1787726006123,0.48985,0.43087,0.68543,0.04424,0.00766,0.38218,505
1787726311085,0.82358,0.22778,0.19580,0.03074,0.00336,0.39661,506
1787726616207,0.00049,-0.67494,0.75588,0.01685,0.01742,0.11861,505
1787726921307,-0.92490,-0.48588,0.20950,0.05777,0.07078,0.19031,505
1787727226391,-0.00243,-0.53489,0.84440,0.00278,0.00047,0.02370,505
1787727531451,0.33436,-0.90781,0.34538,0.00358,0.02729,0.01114,505
1787727836539,-0.00207,-0.43149,0.90634,0.00557,0.00522,0.02674,505
1787728141621,-0.05969,-0.85316,0.53847,0.03296,0.03415,0.35339,505
1787728446691,-0.03347,-1.00554,0.25135,0.00762,0.03705,0.02878,505
1787728751761,-0.00164,-1.03261,0.18732,0.00146,0.04948,0.03296,505
