# millis,meanX,meanY,meanZ,sdMag,enmo,range,samples  (g, burst means)
1787707492860,0.18222,0.77934,-0.56112,0.00111,0.00000,0.00678,506
1787707527920,0.18240,0.77906,-0.56133,0.00108,0.00000,0.00637,505
1787707562990,0.18289,0.77983,-0.56105,0.00113,0.00000,0.00667,505
1787707598050,0.18440,0.77927,-0.56081,0.00036,0.00000,0.00637,506
1787707633110,0.18441,0.77905,-0.56102,0.00039,0.00000,0.00631,506
1787707668171,0.18442,0.77899,-0.56104,0.00031,0.00000,0.00212,505
1787707703230,0.18367,0.77879,-0.56103,0.00080,0.00000,0.00704,506
1787707738310,0.18420,0.77949,-0.56103,0.00033,0.00000,0.00185,505
1787707773370,0.15812,0.52725,-0.84117,0.00252,0.00551,0.02044,505
1787707808430,0.65377,0.24473,0.65724,0.00169,0.00000,0.00813,504
1787707843500,0.65324,0.21844,0.65824,0.00119,0.00000,0.00778,506
1787707878560,0.65223,0.21761,0.65903,0.00311,0.00000,0.03876,506
1787707913621,0.65107,0.21857,0.65934,0.00480,0.00000,0.03900,505
1787707948670,0.64912,0.21810,0.65958,0.00636,0.00000,0.03890,506
1787707983720,0.63371,0.21758,0.65999,0.00933,0.00000,0.03944,506
1787708018780,0.64412,0.21754,0.66017,0.00827,0.00000,0.03911,505
1787708053841,0.64651,0.21774,0.66087,0.00826,0.00000,0.03923,502
1787708088904,0.63333,0.21799,0.65986,0.00929,0.00000,0.03911,505
1787708123960,0.64608,0.21806,0.66057,0.00837,0.00000,0.03934,506
1787708159010,0.62721,0.21835,0.66167,0.00803,0.00000,0.03920,505
1787708194110,0.62514,0.21789,0.68046,0.00850,0.00000,0.03888,506
1787708229178,0.62488,0.21784,0.66732,0.00934,0.00000,0.03898,506
1787708264240,0.62518,0.21775,0.68168,0.00752,0.00000,0.03885,505
1787708299300,0.62507,0.21827,0.66715,0.00915,0.00000,0.03899,506
1787708334360,-0.25084,-0.43703,-0.93626,0.00239,0.06325,0.04337,505
1787708369430,-0.24950,-0.44110,-0.93483,0.00210,0.06337,0.01900,505
1787708404500,-0.23023,-0.46672,-0.93459,0.00397,0.06981,0.02007,505
1787708439590,-0.22489,-0.46994,-0.93448,0.00176,0.06992,0.00804,505
1787708474660,-0.22334,-0.47079,-0.93390,0.00230,0.06946,0.03142,505
1787708509720,0.77710,-0.09558,0.56496,0.00351,0.00000,0.02358,506
1787708544780,0.77769,-0.09706,0.56490,0.00178,0.00000,0.02595,505
1787708579865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,256
