# millis,meanX,meanY,meanZ,sdMag,enmo,range,samples  (g, burst means)
1787824862209,0.55445,-0.57057,0.57901,0.01249,0.00087,0.04150,506
1787825167270,0.93420,-0.32909,0.04139,0.00604,0.00026,0.07536,505
1787825499210,0.93691,-0.28025,0.06360,0.00194,0.00000,0.02743,506
1787825832061,0.72079,-0.37131,-0.21476,0.06508,0.00568,0.52477,505
1787826182240,0.20813,-0.27472,0.73626,0.08939,0.01656,0.82538,506
1787826487370,0.09140,-0.14141,0.70265,0.09850,0.01950,0.98060,506
1787826831069,-0.09352,-0.65730,0.78061,0.00352,0.02477,0.02245,505
1787827137066,0.05984,-0.71941,0.68827,0.06174,0.00123,1.00125,262
1787827466069,0.76006,-0.35830,0.37701,0.04600,0.00445,0.77106,505
1787827771220,-0.03421,-0.49925,0.86439,0.00979,0.00254,0.16069,505
1787828096060,-0.09428,-0.54633,0.84474,0.00739,0.01053,0.02345,505
1787828401140,0.12226,-0.87831,0.50215,0.00189,0.01908,0.02558,506
1787828708080,0.05919,-0.50035,0.86526,0.01123,0.00618,0.02642,505
1787829013149,-0.12834,-0.36410,0.89409,0.01643,0.00096,0.10387,506
1787829318220,0.51462,-0.37941,0.74548,0.01126,0.00000,0.03749,506
1787829623310,-0.44380,-0.71302,0.48009,0.24203,0.21478,2.05743,505
1787829956069,-0.50830,-0.42765,-0.83803,0.03257,0.07635,0.35392,505
1787830261132,-0.25217,-0.91429,-0.47681,0.01798,0.06299,0.13985,505
1787830566200,-0.39055,-0.98304,0.02540,0.01000,0.05843,0.06786,506
1787830871330,-0.00556,-0.95516,-0.11889,0.05264,0.05628,0.61183,506
1787831200340,-0.88445,-0.65270,-0.24141,0.16745,0.17543,1.40565,506
1787831521070,-0.30523,-0.91063,0.39169,0.02345,0.04103,0.22078,505
1787831826200,-0.34342,-0.99363,-0.14417,0.03649,0.08202,0.36377,504
1787832131290,0.03492,-0.95517,-0.38775,0.03660,0.03258,0.19640,505
1787832436430,-0.22883,-0.83304,-0.22456,0.14153,0.09542,0.98681,505
1787832741510,-0.03343,-0.53120,0.84541,0.00161,0.00000,0.01568,506
1787833046580,-0.03793,-0.58026,0.81834,0.00917,0.00675,0.06525,504
1787833351670,-0.03305,-0.62571,0.78402,0.00138,0.00373,0.01810,506
1787833671750,0.05860,-0.50222,0.84576,0.00033,0.00000,0.00274,503
1787833991840,0.08990,-0.57466,0.81365,0.00730,0.00344,0.02375,505
1787834089130,0.06043,-0.62538,0.78286,0.00172,0.00393,0.01841,505
1787834409229,0.09286,-0.53332,0.81125,0.02378,0.00117,0.07132,505
1787837451576,0.87897,-0.41688,0.11400,0.04964,0.00453,0.78285,251
1787837771686,0.04307,-0.58265,0.81458,0.01221,0.00657,0.12237,508
1787838076769,0.46497,-0.43996,0.75035,0.00334,0.00000,0.03524,506
1787838360009,0.17577,-0.60784,0.78056,0.00783,0.00550,0.04455,505
1787838665081,0.93543,-0.18825,0.21978,0.00021,0.00000,0.00151,505
1787838970170,0.87303,-0.47241,-0.06001,0.00256,0.00028,0.01515,506
1787839276081,-0.18609,-0.75119,-0.48082,0.05609,0.06386,0.50501,505
1787839581220,-0.65786,-0.80688,0.18364,0.00651,0.05752,0.02795,505
1787839887077,-0.78908,-0.56607,-0.02702,0.14129,0.10823,1.40509,506
1787840192170,0.93172,-0.25556,0.09953,0.06124,0.00623,1.09509,505
1787840525060,-0.12615,-0.50092,0.87527,0.00287,0.01645,0.02501,505
1787840830200,0.54756,-0.68446,0.40460,0.08813,0.03520,0.87875,505
1787841163060,0.54380,-0.84818,-0.07988,0.08508,0.07450,0.78736,506
1787841469060,0.01914,-0.41559,0.89013,0.02028,0.00614,0.24695,506
1787841809241,-0.23764,-0.96976,0.34519,0.00313,0.05653,0.00854,504
1787842166071,0.82871,0.47110,0.05804,0.01135,0.00000,0.04034,505
1787842524070,-0.12745,-0.86794,-0.26769,0.18888,0.17476,1.46862,505
1787842829200,0.90318,-0.37069,0.18918,0.00402,0.00000,0.03664,506
1787843134261,0.77842,0.49721,-0.30892,0.00228,0.00000,0.01511,504
